,name,latitude,longitude,city
494,Borgo V. Sp.40,46.051475,11.456462,Trentino
495,Olle-Trattoria Alla Croce,46.041592,11.460244,Trentino
496,Olle-Via Del Boaletto,46.040763,11.465104,Trentino
497,Olle,46.04081,11.464159,Trentino
498,Pergine V.-Via Rosmini 19,46.060946,11.232464,Trentino
499,Costasavina,46.058111,11.213978,Trentino
500,Fornaci di Roncogno,46.06407,11.224108,Trentino
501,Roncogno,46.069355,11.207316,Trentino
502,Maso Colpi Bivio Via Tiglio,45.99767,11.318194,Trentino
503,Maso Colpi Bivio,45.995465,11.319321,Trentino
504,S.Giuliana-Civ.41,45.993091,11.31189,Trentino
505,S.Giuliana,45.991576,11.31512,Trentino
506,S.Mauro,46.125272,11.223913,Trentino
507,Valcava,46.206287,11.311965,Trentino
508,Svaldi,46.17008,11.301638,Trentino
509,Ponte Fersina,46.069817,11.223408,Trentino
510,Pergine V.-Viale Dante,46.065909,11.228113,Trentino
511,Masetti-Strada Provinciale,46.052648,11.249263,Trentino
512,Levico T. Alb.Miralago,46.014469,11.294589,Trentino
513,Levico Terme Cimitero,46.008857,11.316259,Trentino
514,Levico T. Sp.228,46.016488,11.330911,Trentino
515,Campiello di Levico,46.019578,11.356675,Trentino
516,Novaledo,46.022214,11.36607,Trentino
517,Novaledo-Via Roati,46.027413,11.374062,Trentino
518,Novaledo-Loc.Campregher,46.029342,11.382788,Trentino
519,Marter-Loc.Angeli,46.030566,11.388358,Trentino
520,Marter-Autoespresso,46.034105,11.394313,Trentino
521,Roncegno-Via Ciocca,46.044669,11.406874,Trentino
522,Roncegno Terme,46.049672,11.41117,Trentino
523,Roncegno-Centro Polisportivo,46.049009,11.421463,Trentino
524,Borgo V.-Staz. Fs,46.051443,11.45441,Trentino
525,Scurelle,46.06506,11.50667,Trentino
526,Scurelle-Via 15 Agosto,46.062962,11.514488,Trentino
527,Villa,46.057747,11.51977,Trentino
528,Strigno-Bivio Ivano Fracena,46.06156,11.523759,Trentino
529,Tomaselli,46.068814,11.528254,Trentino
530,Tomaselli-Bivio Latini,46.071156,11.536714,Trentino
531,Bieno-Via Bettega,46.075322,11.540811,Trentino
532,Bieno-Via Lusumina,46.084132,11.550564,Trentino
533,Bieno,46.08027,11.55383,Trentino
534,Bieno-Via Roma,46.081289,11.558986,Trentino
535,Pradellano,46.079568,11.577668,Trentino
536,Pradellano-Al Lago,46.076088,11.588451,Trentino
537,Pieve Tesino-Passo Forcella,46.070958,11.592243,Trentino
538,Pieve Tesino-Case Itea,46.068563,11.605517,Trentino
539,Cinte Tesino Bivio,46.066535,11.60762,Trentino
540,Cinte Tesino-Stab.Bailo,46.063237,11.609766,Trentino
541,Cinte Tesino,46.057647,11.613701,Trentino
542,Pieve Tesino,46.068075,11.60993,Trentino
543,Castello T.-Loc. Molini,46.070759,11.622031,Trentino
544,Castello T.-Ip,46.068608,11.625938,Trentino
545,Castello T.-Via Baili,46.064293,11.628875,Trentino
546,Castello Tesino,46.064875,11.633289,Trentino
547,Pergine V. Bivio Susà,46.057686,11.237137,Trentino
548,Pergine Via Al Lago,46.05493,11.235854,Trentino
549,S.Cristoforo Al Lago,46.038779,11.233499,Trentino
550,Valcanover,46.026717,11.22925,Trentino
551,Valcanover-Pizz.Happy Days,46.016395,11.23423,Trentino
552,Calceranica Via Donegani,46.006595,11.241043,Trentino
553,Calceranica Al Lago,46.003914,11.24329,Trentino
554,Caldonazzo-Via Marconi,45.994598,11.256976,Trentino
555,Caldonazzo,45.993374,11.260638,Trentino
556,Caldonazzo-Via Roma,45.994693,11.271258,Trentino
557,Caldonazzo-Sp. Civ.85/B,45.998137,11.279591,Trentino
558,Levico T. Rist. Brenta,46.006388,11.291846,Trentino
559,Levico T. Rist.Brenta,46.006545,11.291889,Trentino
560,Caldonazzo,45.993611,11.260692,Trentino
561,Caldonazzo-V.Marconi,45.995309,11.256566,Trentino
562,Calceranica Al Lago,46.004027,11.243463,Trentino
563,Valcanover,46.027391,11.229316,Trentino
564,S.Cristoforo Al Lago,46.038969,11.233974,Trentino
565,Pergine V. Via Al Lago,46.053383,11.235378,Trentino
566,S.Cristoforo-Bivio Darsena,46.03989,11.239806,Trentino
567,Ischia-Alle Terrazze,46.012668,11.261716,Trentino
568,Brenta Bivio,46.004685,11.274358,Trentino
569,Brenta Bivio,46.004647,11.274912,Trentino
570,Ischia-Alle Terrazze,46.014089,11.260418,Trentino
571,Pergine V.,46.061539,11.237582,Trentino
572,Roveda Bivio,46.086444,11.293806,Trentino
573,Frassilongo,46.089504,11.297428,Trentino
574,Frassilongo-Maso Doss Hecchi,46.092489,11.302717,Trentino
575,Frassilongo-Maso Puech,46.094065,11.304203,Trentino
576,Fierozzo-Loc. Gaigheri,46.096615,11.311679,Trentino
577,S.Francesco,46.100364,11.310537,Trentino
578,S.Felice Fierozzo,46.11116,11.318511,Trentino
579,Pergine V. Via Regensburger,46.064433,11.242024,Trentino
580,Pergine V. Regensb/Bellini,46.067888,11.239686,Trentino
581,Casalino-Stadio Del Ghiaccio,46.072184,11.235638,Trentino
582,Casalino,46.073687,11.230353,Trentino
583,Vigalzano,46.076932,11.228469,Trentino
584,Vigalzano Via Del Sgualdi,46.07979,11.226829,Trentino
585,Canzolino Via Pianezze,46.081872,11.222565,Trentino
586,Canzolino-Scuole,46.083822,11.219082,Trentino
587,Madrano-Alb.Madrano,46.085561,11.21496,Trentino
588,San Martino di Castrozza,46.262155,11.80428,Trentino
589,S.Martino di C.-H.Cristallo,46.258682,11.802416,Trentino
590,Impianti Tognola,46.254707,11.800059,Trentino
591,Valmesta,46.226903,11.808954,Trentino
592,Siror Nolesca,46.189812,11.825374,Trentino
593,Siror,46.187091,11.830574,Trentino
594,Tressane,46.179404,11.832395,Trentino
595,Fiera di P. Via Roma 2,46.177619,11.831448,Trentino
596,Fiera di Primiero,46.174314,11.828596,Trentino
597,Fiera di P. Viale Piave 129,46.171332,11.824349,Trentino
598,Sorive,46.160057,11.819873,Trentino
599,Mezzano Salgetti,46.156245,11.814588,Trentino
600,Mezzano,46.154594,11.805969,Trentino
601,Imer Via Nazionale 1,46.15203,11.800775,Trentino
602,Imer,46.150665,11.794425,Trentino
603,Masi di Imer,46.145287,11.785762,Trentino
604,S.Silvestro,46.131493,11.768948,Trentino
605,Pontet,46.106843,11.774053,Trentino
606,Port,46.0924,11.761685,Trentino
607,Val Rosna,46.083783,11.764424,Trentino
608,Ponte Oltra,46.060537,11.7632,Trentino
609,Fontane di Lamon,46.036419,11.761568,Trentino
610,Ponte Serra,46.029635,11.762561,Trentino
611,Fonzaso-Pedesalto,46.021119,11.781456,Trentino
612,Fonzaso,46.016527,11.802215,Trentino
613,Arten,46.008261,11.831183,Trentino
614,S.Lucia,46.003162,11.840778,Trentino
615,Feltre-Gel. La Zuecca,46.019147,11.893482,Trentino
616,Feltre-Ospedale,46.021857,11.908003,Trentino
617,Feltre-Staz. Fs,46.012752,11.910845,Trentino
618,Feltre-Staz. Fs,46.012495,11.910299,Trentino
619,S.Lucia,46.003278,11.840809,Trentino
620,Arten,46.008711,11.831529,Trentino
621,Ponte Oltra,46.060444,11.76255,Trentino
622,Masi di Imer,46.14537,11.786076,Trentino
623,Imer,46.150564,11.79451,Trentino
624,Mezzano,46.154453,11.806208,Trentino
625,Mezzano Salgetti,46.156401,11.815192,Trentino
626,Siror,46.186858,11.83037,Trentino
627,Impianti Tognola,46.254567,11.800636,Trentino
628,S.Martino di C.-H.Cristallo,46.258587,11.802593,Trentino
629,Canal San Bovo,46.154986,11.733008,Trentino
630,Canal S.Bovo-Somprà,46.159544,11.727574,Trentino
631,Pianazzi Bivio,46.162107,11.722753,Trentino
632,Ronco Fosse,46.153343,11.719639,Trentino
633,Ronco-Bivio Pugnai,46.149556,11.719945,Trentino
634,Ronco-Bivio Gasperoi,46.141881,11.717184,Trentino
635,Ronco Chiesa,46.141564,11.714631,Trentino
636,Povo-Mesiano,46.06612,11.142769,Trentino
637,Caldonazzo-Staz. Fs,45.997137,11.264699,Trentino
638,Levico Terme-Staz. Fs,46.00588,11.305006,Trentino
639,Grigno-Staz. Fs,46.015365,11.624991,Trentino
640,Tezze-Staz. Fs,45.991177,11.669377,Trentino
641,Primolano-Staz. Fs,45.965665,11.701309,Trentino
642,Susa',46.051112,11.223536,Trentino
643,Trento C.So Tre Novembre,46.062416,11.12371,Trentino
644,Trento Viale Verona,46.056379,11.128442,Trentino
645,Trento S.Bartolameo,46.05068,11.130485,Trentino
646,Trento Viale Verona Big Center,46.045792,11.13097,Trentino
647,Trento Man,46.036737,11.130335,Trentino
648,Mattarello-Loc.Ronchi,46.017259,11.132492,Trentino
649,Mattarello,46.005283,11.126499,Trentino
650,Acquaviva,45.990248,11.122845,Trentino
651,Acquaviva-Pizzeria,45.980441,11.116337,Trentino
652,Besenello-Ferm. Nord,45.945968,11.106161,Trentino
653,Besenello,45.942137,11.109387,Trentino
654,Besenello-Ferm. Sud,45.937109,11.110676,Trentino
655,Calliano,45.934198,11.095731,Trentino
656,Calliano-Grafiche Manfrini,45.928836,11.09317,Trentino
657,Castelpietra,45.922315,11.09193,Trentino
658,Volano,45.91792,11.063778,Trentino
659,S.Ilario,45.908274,11.04055,Trentino
660,Rovereto V.Le Trento,45.900157,11.041996,Trentino
661,Rovereto Via Manzoni,45.892473,11.038424,Trentino
662,Rovereto-Difr.Rist.Cristina,45.881366,11.031858,Trentino
663,Lizzanella,45.875635,11.031725,Trentino
664,Lizzanella-Bar Verona,45.872774,11.024337,Trentino
665,Centro Commerciale Millenium,45.868786,11.014431,Trentino
666,Mori-Staz. Fs,45.861909,11.000617,Trentino
667,Ravazzone di Mori,45.860092,10.991289,Trentino
668,Molina di Mori,45.85521,10.98563,Trentino
669,Mori-Bar Centrale,45.851605,10.978779,Trentino
670,Mori-Bivio Sud,45.853582,10.967511,Trentino
671,Mori-Difr.Discoteca Fanum,45.855024,10.946424,Trentino
672,Loppio,45.855726,10.929793,Trentino
673,Passo S.Giovanni,45.873944,10.90634,Trentino
674,Nago,45.878475,10.890668,Trentino
675,Torbole,45.871052,10.875511,Trentino
676,Linfano Bivio,45.875619,10.871472,Trentino
677,Riva V.Rovereto H.Brione,45.879954,10.856248,Trentino
678,Riva V.Rovereto H.Du Lac,45.883036,10.85264,Trentino
679,Riva Via D.Chiesa,45.888705,10.846074,Trentino
680,Riva Del G. Autostaz.,45.892288,10.844891,Trentino
681,Riva Del G. Viale Trento,45.895382,10.85006,Trentino
682,Riva Del G. S.Nazzaro,45.899783,10.855659,Trentino
683,S.Tomaso-Direz. Arco,45.902286,10.86001,Trentino
684,Arco S.Caterina Eurospar,45.904792,10.864219,Trentino
685,Arco Bivio Sp 36 Grazie,45.906485,10.866326,Trentino
686,Arco Via S.Caterina,45.912253,10.87521,Trentino
687,Arco Autostaz.,45.916112,10.883,Trentino
688,Arco Piazza Italia,45.919566,10.891331,Trentino
689,Caneve,45.916734,10.892202,Trentino
690,Bolognano Bivio,45.910902,10.900308,Trentino
691,Bolognano,45.912063,10.901985,Trentino
692,Bolognano Via Asilo,45.914057,10.902195,Trentino
693,Massone Case Itea,45.921813,10.899107,Trentino
694,Massone,45.924014,10.898305,Trentino
695,S.Martino di Arco,45.924459,10.894773,Trentino
696,Arco Svizzera,45.92146,10.891615,Trentino
697,Arco S.Caterina Eurospar,45.904662,10.863889,Trentino
698,S.Tomaso-Direz. Riva,45.902907,10.861113,Trentino
699,Riva Del G. S.Nazzaro,45.899421,10.855183,Trentino
700,Riva Del G. Viale Trento,45.898274,10.85046,Trentino
701,Riva D/Garda Viale Martiri,45.887604,10.844053,Trentino
702,Nago,45.878302,10.890541,Trentino
703,Loppio,45.85549,10.930106,Trentino
704,Mori-Bar Centrale,45.851608,10.978987,Trentino
705,Molina di Mori,45.855097,10.985452,Trentino
706,Ravazzone di Mori,45.858717,10.990648,Trentino
707,Mori-Staz. Fs,45.861821,11.000485,Trentino
708,Lizzanella-Bar Verona,45.872694,11.024271,Trentino
709,Lizzanella,45.876161,11.032029,Trentino
710,Rovereto-Rist.Cristina,45.88139,11.032065,Trentino
711,Rovereto-Staz. Fs,45.890243,11.034028,Trentino
712,Rovereto V.Le Trento,45.900353,11.042121,Trentino
713,S.Ilario,45.908367,11.040782,Trentino
714,Volano,45.91775,11.063575,Trentino
715,Calliano,45.934013,11.096,Trentino
716,Besenello,45.942592,11.108639,Trentino
717,Besenello-Ferm. Nord,45.946016,11.106021,Trentino
718,Mattarello,46.005251,11.126634,Trentino
719,Trento Man,46.037836,11.130483,Trentino
720,Trento Ponte Cavaleggeri,46.059353,11.126294,Trentino
721,Trento Via Rosmini,46.068218,11.118792,Trentino
722,Tonadico-Lisiera,46.181186,11.841116,Trentino
723,Tonadico-Centr.Castelpietra,46.184633,11.84544,Trentino
724,Bivio Val Canali,46.189616,11.861085,Trentino
725,Baita Del Vecio,46.185476,11.873967,Trentino
726,Passo Cereda,46.192989,11.905216,Trentino
727,Mis,46.20714,11.927146,Trentino
728,Mis di Mezzo,46.205716,11.928989,Trentino
729,Mis di Sotto,46.203519,11.930091,Trentino
730,Sagron,46.195005,11.94335,Trentino
731,Bellamonte-Albergo Zaluna,46.314592,11.647132,Trentino
732,Bellamonte,46.312914,11.662979,Trentino
733,Bellamonte-H.Torretta,46.311061,11.674493,Trentino
734,Lago Forte Buso,46.306912,11.701279,Trentino
735,Paneveggio,46.306448,11.738906,Trentino
736,Paneveggio Centro Forestale,46.309544,11.748089,Trentino
737,Bivio Malga Juribello,46.300122,11.76351,Trentino
738,Malga Rolle,46.295819,11.776537,Trentino
739,Passo Rolle,46.296308,11.787131,Trentino
740,P.Sso Rolle-Segg. Segantini,46.297696,11.788903,Trentino
741,P.Sso Rolle-Malga Fosse,46.289458,11.798572,Trentino
742,S.Martino di C.-H. S.Martino,46.266382,11.802406,Trentino
743,S.Martino di C.-Im.Col Verde,46.26492,11.80421,Trentino
744,S.Martino di C.-H.Belvedere,46.264317,11.801826,Trentino
745,Paneveggio,46.306572,11.738977,Trentino
746,P.Sso Rolle-Segg.Segantini,46.297926,11.789057,Trentino
747,Lausen,46.150391,11.734723,Trentino
748,Caoria-Ex Bar Cauriol,46.19486,11.680888,Trentino
749,Caoria-Ponte Valsorda,46.197166,11.678888,Trentino
750,Caoria,46.198014,11.675727,Trentino
751,Lausen,46.149482,11.734704,Trentino
752,Bivio Prade,46.151489,11.741636,Trentino
753,Berni,46.156639,11.745887,Trentino
754,Prade,46.157317,11.740532,Trentino
755,Cicona,46.162909,11.744178,Trentino
756,Zortea,46.16272,11.750153,Trentino
757,Zortea-Loc. Mureri,46.164875,11.75745,Trentino
758,Barbine,46.15784,11.754326,Trentino
759,P.Sso Gobbera-F.Mazuca,46.150303,11.751114,Trentino
760,Passo Gobbera,46.148013,11.756866,Trentino
761,Passo Gobbera,46.147634,11.75765,Trentino
762,Canal S.Bovo,46.154706,11.733033,Trentino
763,Caoria-Ponte Valsorda,46.197184,11.678526,Trentino
764,Cavalese-Hotel Coronelle,46.294817,11.454257,Trentino
765,Daiano-Parco Giochi,46.300108,11.450117,Trentino
766,Daiano,46.30088,11.447866,Trentino
767,Varena-Pizz. La Cantinetta,46.302823,11.454017,Trentino
768,Varena Centro-Alb. Alpino,46.303569,11.456154,Trentino
769,Varena,46.305516,11.458112,Trentino
770,Trento Via Valsugana,46.069121,11.136316,Trentino
771,Cirè-Ex Statale,46.077707,11.205955,Trentino
772,Roveda-Maso Puech Pote,46.074385,11.287903,Trentino
773,Roveda-Maso Sroveri,46.069345,11.292389,Trentino
774,Roveda,46.068024,11.300338,Trentino
775,Roveda-Maso Tolleri,46.069282,11.299098,Trentino
776,Roveda-Maso Martinotti,46.071816,11.304074,Trentino
777,Roveda-Maso Kairo,46.071545,11.298765,Trentino
778,Kamauz-Maso Frunt,46.073004,11.301541,Trentino
779,Kamauz,46.07472,11.30216,Trentino
780,Canezza-Rist. Al Sole,46.080111,11.275677,Trentino
781,Borgo Vals. Case Itea,46.058764,11.469258,Trentino
782,Telve,46.070438,11.47796,Trentino
783,Telve-Panorama,46.070381,11.483094,Trentino
784,Telve-Via S.Giustina,46.072705,11.484437,Trentino
785,Telve-Salti,46.073964,11.480754,Trentino
786,Ponte S.Giovanni,46.075055,11.474235,Trentino
787,Telve di Sopra,46.072008,11.472209,Trentino
788,Campestrini,46.07769,11.456855,Trentino
789,Torcegno-Segheria,46.074772,11.451061,Trentino
790,Torcegno,46.07304,11.450415,Trentino
791,Ronchi Valsugana,46.072601,11.43855,Trentino
792,Ronchi-Loc. Marchi,46.066814,11.43258,Trentino
793,Stauda,46.063776,11.429668,Trentino
794,Montebello,46.06121,11.425909,Trentino
795,Maso Roneri,46.059243,11.420818,Trentino
796,Rincheri,46.056604,11.416637,Trentino
797,Cinte Tesino Bivio,46.067455,11.607534,Trentino
798,Ora-Auer,46.348174,11.297318,Trentino
799,Maso Del Gobbo,46.033816,10.947741,Trentino
800,Pietramurata,46.017091,10.94204,Trentino
801,Isoletta,46.009174,10.935765,Trentino
802,Marocche-Pescicoltura,46.002235,10.926658,Trentino
803,Marocche,45.998564,10.925293,Trentino
804,Gaggiolo,45.993529,10.926559,Trentino
805,Centrale Fies,45.986449,10.92688,Trentino
806,Dro-Al Lago,45.982596,10.925057,Trentino
807,Dro Itea,45.962453,10.915976,Trentino
808,Dro,45.961474,10.910724,Trentino
809,Dro-Carabinieri,45.958516,10.906521,Trentino
810,Ceniga,45.951387,10.900849,Trentino
811,Ceniga Bivio Sud,45.946609,10.902952,Trentino
812,Arco Moletta,45.931024,10.896184,Trentino
813,Roncegno Chiesa,46.049713,11.40668,Trentino
814,S.Martino di Arco,45.92373,10.893137,Trentino
815,Daiano Via Arca I,46.300321,11.445205,Trentino
816,Daiano Via Arca Civ.20,46.298114,11.444155,Trentino
817,Carano,46.292418,11.437232,Trentino
818,Masi-Az. Agricola,46.281917,11.49631,Trentino
819,Lago di Tesero,46.281742,11.515787,Trentino
820,Lago-Mobilif. De Pal,46.283987,11.521967,Trentino
821,Daino,46.023308,10.943757,Trentino
822,Baselga di Pinè Monum.,46.130952,11.246443,Trentino
823,Miola,46.126783,11.246519,Trentino
824,Miola-St. Ghiaccio,46.125425,11.253582,Trentino
825,Faida-Rauta,46.112841,11.253839,Trentino
826,Faida,46.10969,11.251612,Trentino
827,Canzolino,46.083701,11.221502,Trentino
828,Canzolino-Hotel Miralago,46.082623,11.230438,Trentino
829,Canzolino Bivio Buss,46.084556,11.230762,Trentino
830,Riposo,46.084494,11.236934,Trentino
831,Montagnaga,46.098614,11.236067,Trentino
832,Valt,46.106818,11.236564,Trentino
833,Ferrari-Hotel Scoiattolo,46.111814,11.234194,Trentino
834,Ferrari,46.121679,11.239941,Trentino
835,Miola-Bivio Ferrari/Miola,46.124924,11.243141,Trentino
836,Mazzanigo,46.103798,11.188916,Trentino
837,S.Agnese,46.106122,11.183914,Trentino
838,Campo Lomaso,46.024031,10.865605,Trentino
839,Campo Lomaso Ii,46.021897,10.866742,Trentino
840,Vigo Lomaso,46.013209,10.869077,Trentino
841,Dasindo,46.011734,10.860499,Trentino
842,Stumiaga,46.007006,10.849004,Trentino
843,Fiavè-Caseificio,46.001943,10.846002,Trentino
844,Fiave',46.004318,10.842155,Trentino
845,Fiavè-Bar Aurora,46.001174,10.840935,Trentino
846,Torbiera,45.992445,10.838006,Trentino
847,Fiavè Pineta,45.988123,10.833075,Trentino
848,Ballino,45.965502,10.811511,Trentino
849,Lago di Tenno,45.93539,10.811878,Trentino
850,Ville Del Monte,45.930258,10.82241,Trentino
851,Ville Del Monte I,45.927398,10.825672,Trentino
852,Tenno,45.921138,10.831296,Trentino
853,Tenno-Rist. Alla Croce,45.91808,10.832839,Trentino
854,Cologna-Alb.Panorama,45.915367,10.847092,Trentino
855,Cologna,45.914858,10.842364,Trentino
856,Cologna-Belvedere,45.91396,10.841414,Trentino
857,Gavazzo,45.912491,10.840953,Trentino
858,Gardolo Zona Ind.Le,46.105317,11.100604,Trentino
859,Trento Ospedale S.Chiara,46.058154,11.132916,Trentino
860,Trento Osp. S.Chiara,46.058155,11.131195,Trentino
861,Trento Ospedale S.Camillo,46.065483,11.131823,Trentino
862,Trento P.Zza Venezia,46.067676,11.126898,Trentino
863,Trento Via Barbacovi,46.064482,11.129754,Trentino
864,Trento Via M.Baldo,46.057537,11.117434,Trentino
865,Varone Alberello,45.907213,10.840332,Trentino
866,Varone Via Ballino 14,45.904368,10.842055,Trentino
867,Varone-Sc.Alberghiera,45.901914,10.844089,Trentino
868,Albola,45.897665,10.844128,Trentino
869,Riva D/Garda V.Le Dei Tigli 21,45.892365,10.842947,Trentino
870,Varone Sc.Alberghiera,45.901569,10.844309,Trentino
871,Varone Cascata,45.911836,10.837196,Trentino
872,Cologna-Alb.Panorama,45.915415,10.847129,Trentino
873,Ballino,45.965775,10.811607,Trentino
874,Torbiera,45.992713,10.838521,Trentino
875,Fiavè-Bar Aurora,46.001312,10.841012,Trentino
876,Fiave',46.004254,10.842192,Trentino
877,Fiavè-Caseificio,46.002205,10.845754,Trentino
878,Stumiaga,46.007379,10.849191,Trentino
879,Dasindo,46.011618,10.860456,Trentino
880,Vigo Lomaso,46.013241,10.869088,Trentino
881,Campo Lomaso Ii,46.021556,10.86682,Trentino
882,Campo Lomaso,46.023679,10.865721,Trentino
883,Cares,46.03289,10.863774,Trentino
884,Comighello,46.030953,10.851465,Trentino
885,Sesto Bivio,46.031422,10.846945,Trentino
886,Villa di Bleggio,46.029306,10.841951,Trentino
887,Santa Croce,46.02447,10.838767,Trentino
888,Madice,46.023864,10.832001,Trentino
889,Marcè Bivio,46.01926,10.823812,Trentino
890,Cavrasto,46.017078,10.819853,Trentino
891,Balbido,46.01486,10.811036,Trentino
892,Rango,46.018186,10.81183,Trentino
893,Cavaione,46.022569,10.819802,Trentino
894,Marazzone,46.026892,10.820733,Trentino
895,Larido,46.02869,10.823712,Trentino
896,Bivedo,46.028737,10.826648,Trentino
897,Tione-Hotel Milano,46.029135,10.72374,Trentino
898,Polin,46.026823,10.720089,Trentino
899,Breguzzo-Loc. Petò,46.018712,10.711182,Trentino
900,Breguzzo-Corè,46.014462,10.707679,Trentino
901,Breguzzo,46.009293,10.699434,Trentino
902,Breguzzo-Hotel Carlone,46.006213,10.697764,Trentino
903,Bondo,46.000241,10.692875,Trentino
904,Pra' di Bondo,45.996291,10.690679,Trentino
905,Prà di Bondo-Falegnameria,45.990777,10.68558,Trentino
906,Roncone,45.983561,10.670694,Trentino
907,Fontanedo,45.979181,10.666826,Trentino
908,Lardaro,45.96938,10.660892,Trentino
909,Forti di Lardaro,45.962752,10.658038,Trentino
910,Strada,45.944283,10.642771,Trentino
911,Pieve di Bono,45.938969,10.638638,Trentino
