name,latitude,longitude,city,id
Ragoli,46.050929,10.77637,Trentino,bus_stop417
Ragoli-Pez,46.050939,10.780059,Trentino,bus_stop418
Zuclo Morace Antichità,46.041983,10.753582,Trentino,bus_stop419
Saone,46.042536,10.766226,Trentino,bus_stop420
Ponte Ragoli-Ss.237 Dir.Sarche,46.050263,10.786767,Trentino,bus_stop421
Ponte Arche-Bel Sit,46.036139,10.864626,Trentino,bus_stop422
Comano Terme,46.041141,10.882863,Trentino,bus_stop423
Padergnone,46.061989,10.989462,Trentino,bus_stop424
Vigolo Baselga-Ss45,46.080844,11.043568,Trentino,bus_stop425
Tione-Bar Arno',46.034256,10.733255,Trentino,bus_stop426
Sarche-Cassa Rurale,46.046415,10.952064,Trentino,bus_stop427
Sarche-Centro Comm.,46.046439,10.952246,Trentino,bus_stop428
Vaneze,46.051918,11.071935,Trentino,bus_stop429
Vaneze-Sp.85,46.051411,11.069388,Trentino,bus_stop430
Vaneze-Norge,46.049242,11.066657,Trentino,bus_stop431
Vaneze-Baita Montesel,46.045839,11.065181,Trentino,bus_stop432
Vaneze-Ex Snack Bar,46.044388,11.060835,Trentino,bus_stop433
Viote,46.021403,11.04117,Trentino,bus_stop434
Vason,46.039194,11.058393,Trentino,bus_stop435
Vaneze-Baita Montesel,46.046329,11.065046,Trentino,bus_stop436
Candriai,46.065443,11.083975,Trentino,bus_stop437
Trento Loc.Conotter,46.076761,11.099985,Trentino,bus_stop438
Zuclo,46.034159,10.747299,Trentino,bus_stop439
Bolbeno,46.032566,10.737549,Trentino,bus_stop440
Coltura,46.05827,10.793848,Trentino,bus_stop441
Preore Bivio Montagne,46.046118,10.756554,Trentino,bus_stop442
Montagne Cort,46.050722,10.753625,Trentino,bus_stop443
Montagne Larzana,46.058444,10.751302,Trentino,bus_stop444
Montagne Binio,46.065608,10.755138,Trentino,bus_stop445
Zuclo,46.034086,10.747093,Trentino,bus_stop446
Pinzolo,46.157195,10.764398,Trentino,bus_stop447
Fraveggio Bivio,46.078617,10.993862,Trentino,bus_stop448
Lon,46.084137,10.992651,Trentino,bus_stop449
Ciago,46.089243,11.004839,Trentino,bus_stop450
Margone Bivio,46.067428,10.97374,Trentino,bus_stop451
Ranzo,46.06411,10.942538,Trentino,bus_stop452
Margone,46.068219,10.963861,Trentino,bus_stop453
Ciago-Sp. 18 Civ.1,46.089161,11.008005,Trentino,bus_stop454
Margone Bivio,46.06794,10.97381,Trentino,bus_stop455
Lon-Rist. Fior di Roccia,46.084858,10.991603,Trentino,bus_stop456
Borgo Valsugana-C.Intermodale,46.052462,11.463491,Trentino,bus_stop457
Borgo V. Ospedale,46.056442,11.464237,Trentino,bus_stop458
Borgo Vals. Valli,46.055485,11.469818,Trentino,bus_stop459
Castelnuovo-Malerba,46.053808,11.481141,Trentino,bus_stop460
Castelnuovo,46.052199,11.494275,Trentino,bus_stop461
Strigno-Staz. Fs,46.051476,11.514732,Trentino,bus_stop462
Agnedo-Incrocio,46.051002,11.525005,Trentino,bus_stop463
Agnedo,46.052518,11.528678,Trentino,bus_stop464
Agnedo-Via Per Ospedaletto,46.048289,11.531298,Trentino,bus_stop465
Agnedo-Via Per Ospedaletto 8,46.046838,11.542283,Trentino,bus_stop466
Ospedaletto,46.044853,11.550779,Trentino,bus_stop467
Ospedaletto-Staz. Fs,46.041592,11.548685,Trentino,bus_stop468
Ospedaletto Loc. Barricata,46.036357,11.561027,Trentino,bus_stop469
Ospedaletto-Via Pradenella,46.033872,11.573065,Trentino,bus_stop470
Tollo,46.028366,11.587733,Trentino,bus_stop471
Grigno,46.015039,11.635232,Trentino,bus_stop472
Grigno-Segheria,46.015221,11.636693,Trentino,bus_stop473
Palù di Grigno,46.007303,11.65486,Trentino,bus_stop474
Serafini,46.004041,11.6604,Trentino,bus_stop475
Belvederi di Grigno,46.001083,11.665282,Trentino,bus_stop476
Tezze-Via Masetto Vecchio 16,45.993793,11.670268,Trentino,bus_stop477
Tezze,45.991217,11.671729,Trentino,bus_stop478
Martincelli,45.977984,11.6808,Trentino,bus_stop479
Primolano-Alb.Giardino,45.965205,11.707056,Trentino,bus_stop480
Ospedaletto,46.044689,11.55096,Trentino,bus_stop481
Canezza Bivio,46.076786,11.275859,Trentino,bus_stop482
Canezza Loc. Molini,46.076819,11.28274,Trentino,bus_stop483
Canezza Loc. Pinterhof,46.078875,11.28344,Trentino,bus_stop484
Frassilongo-Maso Pizzi,46.084011,11.290371,Trentino,bus_stop485
Frassilongo-Maso Molinari,46.084563,11.291105,Trentino,bus_stop486
Levico Terme Autostazione,46.009133,11.301235,Trentino,bus_stop487
Levico T. Via Avancini,46.008714,11.308624,Trentino,bus_stop488
Barco,46.004585,11.335615,Trentino,bus_stop489
Levico T. Via Rovigo,46.009119,11.308641,Trentino,bus_stop490
Regnana Biv.-Dopo A.Costalta,46.159985,11.300167,Trentino,bus_stop491
Regnana-Via Redebus 9,46.156252,11.308979,Trentino,bus_stop492
Regnana,46.154105,11.309898,Trentino,bus_stop493
Borgo V. Sp.40,46.051475,11.456462,Trentino,bus_stop494
Olle-Trattoria Alla Croce,46.041592,11.460244,Trentino,bus_stop495
Olle-Via Del Boaletto,46.040763,11.465104,Trentino,bus_stop496
Olle,46.04081,11.464159,Trentino,bus_stop497
Pergine V.-Via Rosmini 19,46.060946,11.232464,Trentino,bus_stop498
Costasavina,46.058111,11.213978,Trentino,bus_stop499
Fornaci di Roncogno,46.06407,11.224108,Trentino,bus_stop500
Roncogno,46.069355,11.207316,Trentino,bus_stop501
Maso Colpi Bivio Via Tiglio,45.99767,11.318194,Trentino,bus_stop502
Maso Colpi Bivio,45.995465,11.319321,Trentino,bus_stop503
S.Giuliana-Civ.41,45.993091,11.31189,Trentino,bus_stop504
S.Giuliana,45.991576,11.31512,Trentino,bus_stop505
S.Mauro,46.125272,11.223913,Trentino,bus_stop506
Valcava,46.206287,11.311965,Trentino,bus_stop507
Svaldi,46.17008,11.301638,Trentino,bus_stop508
Ponte Fersina,46.069817,11.223408,Trentino,bus_stop509
Pergine V.-Viale Dante,46.065909,11.228113,Trentino,bus_stop510
Masetti-Strada Provinciale,46.052648,11.249263,Trentino,bus_stop511
Levico T. Alb.Miralago,46.014469,11.294589,Trentino,bus_stop512
Levico Terme Cimitero,46.008857,11.316259,Trentino,bus_stop513
Levico T. Sp.228,46.016488,11.330911,Trentino,bus_stop514
Campiello di Levico,46.019578,11.356675,Trentino,bus_stop515
Novaledo,46.022214,11.36607,Trentino,bus_stop516
Novaledo-Via Roati,46.027413,11.374062,Trentino,bus_stop517
Novaledo-Loc.Campregher,46.029342,11.382788,Trentino,bus_stop518
Marter-Loc.Angeli,46.030566,11.388358,Trentino,bus_stop519
Marter-Autoespresso,46.034105,11.394313,Trentino,bus_stop520
Roncegno-Via Ciocca,46.044669,11.406874,Trentino,bus_stop521
Roncegno Terme,46.049672,11.41117,Trentino,bus_stop522
Roncegno-Centro Polisportivo,46.049009,11.421463,Trentino,bus_stop523
Borgo V.-Staz. Fs,46.051443,11.45441,Trentino,bus_stop524
Scurelle,46.06506,11.50667,Trentino,bus_stop525
Scurelle-Via 15 Agosto,46.062962,11.514488,Trentino,bus_stop526
Villa,46.057747,11.51977,Trentino,bus_stop527
Strigno-Bivio Ivano Fracena,46.06156,11.523759,Trentino,bus_stop528
Tomaselli,46.068814,11.528254,Trentino,bus_stop529
Tomaselli-Bivio Latini,46.071156,11.536714,Trentino,bus_stop530
Bieno-Via Bettega,46.075322,11.540811,Trentino,bus_stop531
Bieno-Via Lusumina,46.084132,11.550564,Trentino,bus_stop532
Bieno,46.08027,11.55383,Trentino,bus_stop533
Bieno-Via Roma,46.081289,11.558986,Trentino,bus_stop534
Pradellano,46.079568,11.577668,Trentino,bus_stop535
Pradellano-Al Lago,46.076088,11.588451,Trentino,bus_stop536
Pieve Tesino-Passo Forcella,46.070958,11.592243,Trentino,bus_stop537
Pieve Tesino-Case Itea,46.068563,11.605517,Trentino,bus_stop538
Cinte Tesino Bivio,46.066535,11.60762,Trentino,bus_stop539
Cinte Tesino-Stab.Bailo,46.063237,11.609766,Trentino,bus_stop540
Cinte Tesino,46.057647,11.613701,Trentino,bus_stop541
Pieve Tesino,46.068075,11.60993,Trentino,bus_stop542
Castello T.-Loc. Molini,46.070759,11.622031,Trentino,bus_stop543
Castello T.-Ip,46.068608,11.625938,Trentino,bus_stop544
Castello T.-Via Baili,46.064293,11.628875,Trentino,bus_stop545
Castello Tesino,46.064875,11.633289,Trentino,bus_stop546
Pergine V. Bivio Susà,46.057686,11.237137,Trentino,bus_stop547
Pergine Via Al Lago,46.05493,11.235854,Trentino,bus_stop548
S.Cristoforo Al Lago,46.038779,11.233499,Trentino,bus_stop549
Valcanover,46.026717,11.22925,Trentino,bus_stop550
Valcanover-Pizz.Happy Days,46.016395,11.23423,Trentino,bus_stop551
Calceranica Via Donegani,46.006595,11.241043,Trentino,bus_stop552
Calceranica Al Lago,46.003914,11.24329,Trentino,bus_stop553
Caldonazzo-Via Marconi,45.994598,11.256976,Trentino,bus_stop554
Caldonazzo,45.993374,11.260638,Trentino,bus_stop555
Caldonazzo-Via Roma,45.994693,11.271258,Trentino,bus_stop556
Caldonazzo-Sp. Civ.85/B,45.998137,11.279591,Trentino,bus_stop557
Levico T. Rist. Brenta,46.006388,11.291846,Trentino,bus_stop558
Levico T. Rist.Brenta,46.006545,11.291889,Trentino,bus_stop559
Caldonazzo,45.993611,11.260692,Trentino,bus_stop560
Caldonazzo-V.Marconi,45.995309,11.256566,Trentino,bus_stop561
Calceranica Al Lago,46.004027,11.243463,Trentino,bus_stop562
Valcanover,46.027391,11.229316,Trentino,bus_stop563
S.Cristoforo Al Lago,46.038969,11.233974,Trentino,bus_stop564
Pergine V. Via Al Lago,46.053383,11.235378,Trentino,bus_stop565
S.Cristoforo-Bivio Darsena,46.03989,11.239806,Trentino,bus_stop566
Ischia-Alle Terrazze,46.012668,11.261716,Trentino,bus_stop567
Brenta Bivio,46.004685,11.274358,Trentino,bus_stop568
Brenta Bivio,46.004647,11.274912,Trentino,bus_stop569
Ischia-Alle Terrazze,46.014089,11.260418,Trentino,bus_stop570
Pergine V.,46.061539,11.237582,Trentino,bus_stop571
Roveda Bivio,46.086444,11.293806,Trentino,bus_stop572
Frassilongo,46.089504,11.297428,Trentino,bus_stop573
Frassilongo-Maso Doss Hecchi,46.092489,11.302717,Trentino,bus_stop574
Frassilongo-Maso Puech,46.094065,11.304203,Trentino,bus_stop575
Fierozzo-Loc. Gaigheri,46.096615,11.311679,Trentino,bus_stop576
S.Francesco,46.100364,11.310537,Trentino,bus_stop577
S.Felice Fierozzo,46.11116,11.318511,Trentino,bus_stop578
Pergine V. Via Regensburger,46.064433,11.242024,Trentino,bus_stop579
Pergine V. Regensb/Bellini,46.067888,11.239686,Trentino,bus_stop580
Casalino-Stadio Del Ghiaccio,46.072184,11.235638,Trentino,bus_stop581
Casalino,46.073687,11.230353,Trentino,bus_stop582
Vigalzano,46.076932,11.228469,Trentino,bus_stop583
Vigalzano Via Del Sgualdi,46.07979,11.226829,Trentino,bus_stop584
Canzolino Via Pianezze,46.081872,11.222565,Trentino,bus_stop585
Canzolino-Scuole,46.083822,11.219082,Trentino,bus_stop586
Madrano-Alb.Madrano,46.085561,11.21496,Trentino,bus_stop587
San Martino di Castrozza,46.262155,11.80428,Trentino,bus_stop588
S.Martino di C.-H.Cristallo,46.258682,11.802416,Trentino,bus_stop589
Impianti Tognola,46.254707,11.800059,Trentino,bus_stop590
Valmesta,46.226903,11.808954,Trentino,bus_stop591
Siror Nolesca,46.189812,11.825374,Trentino,bus_stop592
Siror,46.187091,11.830574,Trentino,bus_stop593
Tressane,46.179404,11.832395,Trentino,bus_stop594
Fiera di P. Via Roma 2,46.177619,11.831448,Trentino,bus_stop595
Fiera di Primiero,46.174314,11.828596,Trentino,bus_stop596
Fiera di P. Viale Piave 129,46.171332,11.824349,Trentino,bus_stop597
Sorive,46.160057,11.819873,Trentino,bus_stop598
Mezzano Salgetti,46.156245,11.814588,Trentino,bus_stop599
Mezzano,46.154594,11.805969,Trentino,bus_stop600
Imer Via Nazionale 1,46.15203,11.800775,Trentino,bus_stop601
Imer,46.150665,11.794425,Trentino,bus_stop602
Masi di Imer,46.145287,11.785762,Trentino,bus_stop603
S.Silvestro,46.131493,11.768948,Trentino,bus_stop604
Pontet,46.106843,11.774053,Trentino,bus_stop605
Port,46.0924,11.761685,Trentino,bus_stop606
Val Rosna,46.083783,11.764424,Trentino,bus_stop607
Ponte Oltra,46.060537,11.7632,Trentino,bus_stop608
Fontane di Lamon,46.036419,11.761568,Trentino,bus_stop609
Ponte Serra,46.029635,11.762561,Trentino,bus_stop610
Fonzaso-Pedesalto,46.021119,11.781456,Trentino,bus_stop611
Fonzaso,46.016527,11.802215,Trentino,bus_stop612
Arten,46.008261,11.831183,Trentino,bus_stop613
S.Lucia,46.003162,11.840778,Trentino,bus_stop614
Feltre-Gel. La Zuecca,46.019147,11.893482,Trentino,bus_stop615
Feltre-Ospedale,46.021857,11.908003,Trentino,bus_stop616
Feltre-Staz. Fs,46.012752,11.910845,Trentino,bus_stop617
Feltre-Staz. Fs,46.012495,11.910299,Trentino,bus_stop618
S.Lucia,46.003278,11.840809,Trentino,bus_stop619
Arten,46.008711,11.831529,Trentino,bus_stop620
Ponte Oltra,46.060444,11.76255,Trentino,bus_stop621
Masi di Imer,46.14537,11.786076,Trentino,bus_stop622
Imer,46.150564,11.79451,Trentino,bus_stop623
Mezzano,46.154453,11.806208,Trentino,bus_stop624
Mezzano Salgetti,46.156401,11.815192,Trentino,bus_stop625
Siror,46.186858,11.83037,Trentino,bus_stop626
Impianti Tognola,46.254567,11.800636,Trentino,bus_stop627
S.Martino di C.-H.Cristallo,46.258587,11.802593,Trentino,bus_stop628
Canal San Bovo,46.154986,11.733008,Trentino,bus_stop629
Canal S.Bovo-Somprà,46.159544,11.727574,Trentino,bus_stop630
Pianazzi Bivio,46.162107,11.722753,Trentino,bus_stop631
Ronco Fosse,46.153343,11.719639,Trentino,bus_stop632
Ronco-Bivio Pugnai,46.149556,11.719945,Trentino,bus_stop633
Ronco-Bivio Gasperoi,46.141881,11.717184,Trentino,bus_stop634
Ronco Chiesa,46.141564,11.714631,Trentino,bus_stop635
Povo-Mesiano,46.06612,11.142769,Trentino,bus_stop636
Caldonazzo-Staz. Fs,45.997137,11.264699,Trentino,bus_stop637
Levico Terme-Staz. Fs,46.00588,11.305006,Trentino,bus_stop638
Grigno-Staz. Fs,46.015365,11.624991,Trentino,bus_stop639
Tezze-Staz. Fs,45.991177,11.669377,Trentino,bus_stop640
Primolano-Staz. Fs,45.965665,11.701309,Trentino,bus_stop641
Susa',46.051112,11.223536,Trentino,bus_stop642
Trento C.So Tre Novembre,46.062416,11.12371,Trentino,bus_stop643
Trento Viale Verona,46.056379,11.128442,Trentino,bus_stop644
Trento S.Bartolameo,46.05068,11.130485,Trentino,bus_stop645
Trento Viale Verona Big Center,46.045792,11.13097,Trentino,bus_stop646
Trento Man,46.036737,11.130335,Trentino,bus_stop647
Mattarello-Loc.Ronchi,46.017259,11.132492,Trentino,bus_stop648
Mattarello,46.005283,11.126499,Trentino,bus_stop649
Acquaviva,45.990248,11.122845,Trentino,bus_stop650
Acquaviva-Pizzeria,45.980441,11.116337,Trentino,bus_stop651
Besenello-Ferm. Nord,45.945968,11.106161,Trentino,bus_stop652
Besenello,45.942137,11.109387,Trentino,bus_stop653
Besenello-Ferm. Sud,45.937109,11.110676,Trentino,bus_stop654
Calliano,45.934198,11.095731,Trentino,bus_stop655
Calliano-Grafiche Manfrini,45.928836,11.09317,Trentino,bus_stop656
Castelpietra,45.922315,11.09193,Trentino,bus_stop657
Volano,45.91792,11.063778,Trentino,bus_stop658
S.Ilario,45.908274,11.04055,Trentino,bus_stop659
Rovereto V.Le Trento,45.900157,11.041996,Trentino,bus_stop660
Rovereto Via Manzoni,45.892473,11.038424,Trentino,bus_stop661
Rovereto-Difr.Rist.Cristina,45.881366,11.031858,Trentino,bus_stop662
Lizzanella,45.875635,11.031725,Trentino,bus_stop663
Lizzanella-Bar Verona,45.872774,11.024337,Trentino,bus_stop664
Centro Commerciale Millenium,45.868786,11.014431,Trentino,bus_stop665
Mori-Staz. Fs,45.861909,11.000617,Trentino,bus_stop666
Ravazzone di Mori,45.860092,10.991289,Trentino,bus_stop667
Molina di Mori,45.85521,10.98563,Trentino,bus_stop668
Mori-Bar Centrale,45.851605,10.978779,Trentino,bus_stop669
Mori-Bivio Sud,45.853582,10.967511,Trentino,bus_stop670
Mori-Difr.Discoteca Fanum,45.855024,10.946424,Trentino,bus_stop671
Loppio,45.855726,10.929793,Trentino,bus_stop672
Passo S.Giovanni,45.873944,10.90634,Trentino,bus_stop673
Nago,45.878475,10.890668,Trentino,bus_stop674
Torbole,45.871052,10.875511,Trentino,bus_stop675
Linfano Bivio,45.875619,10.871472,Trentino,bus_stop676
Riva V.Rovereto H.Brione,45.879954,10.856248,Trentino,bus_stop677
Riva V.Rovereto H.Du Lac,45.883036,10.85264,Trentino,bus_stop678
Riva Via D.Chiesa,45.888705,10.846074,Trentino,bus_stop679
Riva Del G. Autostaz.,45.892288,10.844891,Trentino,bus_stop680
Riva Del G. Viale Trento,45.895382,10.85006,Trentino,bus_stop681
Riva Del G. S.Nazzaro,45.899783,10.855659,Trentino,bus_stop682
S.Tomaso-Direz. Arco,45.902286,10.86001,Trentino,bus_stop683
Arco S.Caterina Eurospar,45.904792,10.864219,Trentino,bus_stop684
Arco Bivio Sp 36 Grazie,45.906485,10.866326,Trentino,bus_stop685
Arco Via S.Caterina,45.912253,10.87521,Trentino,bus_stop686
Arco Autostaz.,45.916112,10.883,Trentino,bus_stop687
Arco Piazza Italia,45.919566,10.891331,Trentino,bus_stop688
Caneve,45.916734,10.892202,Trentino,bus_stop689
Bolognano Bivio,45.910902,10.900308,Trentino,bus_stop690
Bolognano,45.912063,10.901985,Trentino,bus_stop691
Bolognano Via Asilo,45.914057,10.902195,Trentino,bus_stop692
Massone Case Itea,45.921813,10.899107,Trentino,bus_stop693
Massone,45.924014,10.898305,Trentino,bus_stop694
S.Martino di Arco,45.924459,10.894773,Trentino,bus_stop695
Arco Svizzera,45.92146,10.891615,Trentino,bus_stop696
Arco S.Caterina Eurospar,45.904662,10.863889,Trentino,bus_stop697
S.Tomaso-Direz. Riva,45.902907,10.861113,Trentino,bus_stop698
Riva Del G. S.Nazzaro,45.899421,10.855183,Trentino,bus_stop699
Riva Del G. Viale Trento,45.898274,10.85046,Trentino,bus_stop700
Riva D/Garda Viale Martiri,45.887604,10.844053,Trentino,bus_stop701
Nago,45.878302,10.890541,Trentino,bus_stop702
Loppio,45.85549,10.930106,Trentino,bus_stop703
Mori-Bar Centrale,45.851608,10.978987,Trentino,bus_stop704
Molina di Mori,45.855097,10.985452,Trentino,bus_stop705
Ravazzone di Mori,45.858717,10.990648,Trentino,bus_stop706
Mori-Staz. Fs,45.861821,11.000485,Trentino,bus_stop707
Lizzanella-Bar Verona,45.872694,11.024271,Trentino,bus_stop708
Lizzanella,45.876161,11.032029,Trentino,bus_stop709
Rovereto-Rist.Cristina,45.88139,11.032065,Trentino,bus_stop710
Rovereto-Staz. Fs,45.890243,11.034028,Trentino,bus_stop711
Rovereto V.Le Trento,45.900353,11.042121,Trentino,bus_stop712
S.Ilario,45.908367,11.040782,Trentino,bus_stop713
Volano,45.91775,11.063575,Trentino,bus_stop714
Calliano,45.934013,11.096,Trentino,bus_stop715
Besenello,45.942592,11.108639,Trentino,bus_stop716
Besenello-Ferm. Nord,45.946016,11.106021,Trentino,bus_stop717
Mattarello,46.005251,11.126634,Trentino,bus_stop718
Trento Man,46.037836,11.130483,Trentino,bus_stop719
Trento Ponte Cavaleggeri,46.059353,11.126294,Trentino,bus_stop720
Trento Via Rosmini,46.068218,11.118792,Trentino,bus_stop721
Tonadico-Lisiera,46.181186,11.841116,Trentino,bus_stop722
Tonadico-Centr.Castelpietra,46.184633,11.84544,Trentino,bus_stop723
Bivio Val Canali,46.189616,11.861085,Trentino,bus_stop724
Baita Del Vecio,46.185476,11.873967,Trentino,bus_stop725
Passo Cereda,46.192989,11.905216,Trentino,bus_stop726
Mis,46.20714,11.927146,Trentino,bus_stop727
Mis di Mezzo,46.205716,11.928989,Trentino,bus_stop728
Mis di Sotto,46.203519,11.930091,Trentino,bus_stop729
Sagron,46.195005,11.94335,Trentino,bus_stop730
Bellamonte-Albergo Zaluna,46.314592,11.647132,Trentino,bus_stop731
Bellamonte,46.312914,11.662979,Trentino,bus_stop732
Bellamonte-H.Torretta,46.311061,11.674493,Trentino,bus_stop733
Lago Forte Buso,46.306912,11.701279,Trentino,bus_stop734
Paneveggio,46.306448,11.738906,Trentino,bus_stop735
Paneveggio Centro Forestale,46.309544,11.748089,Trentino,bus_stop736
Bivio Malga Juribello,46.300122,11.76351,Trentino,bus_stop737
Malga Rolle,46.295819,11.776537,Trentino,bus_stop738
Passo Rolle,46.296308,11.787131,Trentino,bus_stop739
P.Sso Rolle-Segg. Segantini,46.297696,11.788903,Trentino,bus_stop740
P.Sso Rolle-Malga Fosse,46.289458,11.798572,Trentino,bus_stop741
S.Martino di C.-H. S.Martino,46.266382,11.802406,Trentino,bus_stop742
S.Martino di C.-Im.Col Verde,46.26492,11.80421,Trentino,bus_stop743
S.Martino di C.-H.Belvedere,46.264317,11.801826,Trentino,bus_stop744
Paneveggio,46.306572,11.738977,Trentino,bus_stop745
P.Sso Rolle-Segg.Segantini,46.297926,11.789057,Trentino,bus_stop746
Lausen,46.150391,11.734723,Trentino,bus_stop747
Caoria-Ex Bar Cauriol,46.19486,11.680888,Trentino,bus_stop748
Caoria-Ponte Valsorda,46.197166,11.678888,Trentino,bus_stop749
Caoria,46.198014,11.675727,Trentino,bus_stop750
Lausen,46.149482,11.734704,Trentino,bus_stop751
Bivio Prade,46.151489,11.741636,Trentino,bus_stop752
Berni,46.156639,11.745887,Trentino,bus_stop753
Prade,46.157317,11.740532,Trentino,bus_stop754
Cicona,46.162909,11.744178,Trentino,bus_stop755
Zortea,46.16272,11.750153,Trentino,bus_stop756
Zortea-Loc. Mureri,46.164875,11.75745,Trentino,bus_stop757
Barbine,46.15784,11.754326,Trentino,bus_stop758
P.Sso Gobbera-F.Mazuca,46.150303,11.751114,Trentino,bus_stop759
Passo Gobbera,46.148013,11.756866,Trentino,bus_stop760
Passo Gobbera,46.147634,11.75765,Trentino,bus_stop761
Canal S.Bovo,46.154706,11.733033,Trentino,bus_stop762
Caoria-Ponte Valsorda,46.197184,11.678526,Trentino,bus_stop763
Cavalese-Hotel Coronelle,46.294817,11.454257,Trentino,bus_stop764
Daiano-Parco Giochi,46.300108,11.450117,Trentino,bus_stop765
Daiano,46.30088,11.447866,Trentino,bus_stop766
Varena-Pizz. La Cantinetta,46.302823,11.454017,Trentino,bus_stop767
Varena Centro-Alb. Alpino,46.303569,11.456154,Trentino,bus_stop768
Varena,46.305516,11.458112,Trentino,bus_stop769
Trento Via Valsugana,46.069121,11.136316,Trentino,bus_stop770
Cirè-Ex Statale,46.077707,11.205955,Trentino,bus_stop771
Roveda-Maso Puech Pote,46.074385,11.287903,Trentino,bus_stop772
Roveda-Maso Sroveri,46.069345,11.292389,Trentino,bus_stop773
Roveda,46.068024,11.300338,Trentino,bus_stop774
Roveda-Maso Tolleri,46.069282,11.299098,Trentino,bus_stop775
Roveda-Maso Martinotti,46.071816,11.304074,Trentino,bus_stop776
Roveda-Maso Kairo,46.071545,11.298765,Trentino,bus_stop777
